stockid,ticker,genre,name
2369,OZK,Comedy|Romance,Bank OZK - Common Stock
2370,PAAS,Action|Adventure|Drama,Pan American Silver Corp. - Common Stock
2371,PACB,Comedy,"Pacific Biosciences of California, Inc. - Common Stock"
2372,PACQ,Comedy,Pure Acquisition Corp. - Class A Common Stock
2373,PACQU,Action|Adventure,Pure Acquisition Corp. - Unit
2374,PACQW,Comedy|Drama,Pure Acquisition Corp. - Warrant
2375,PACW,Comedy,PacWest Bancorp - Common Stock
2376,PAGG,Action,Invesco Global Agriculture ETF
2377,PAHC,Horror|Sci-Fi,Phibro Animal Health Corporation - Class A Common Stock
2378,PANL,Comedy,Pangaea Logistics Solutions Ltd. - Common Stock
2379,PATI,Comedy,"Patriot Transportation Holding, Inc. - Common Stock"
2380,PATK,Comedy,"Patrick Industries, Inc. - Common Stock"
2381,PAVM,Comedy,PAVmed Inc. - Common Stock
2382,PAVMW,Comedy,PAVmed Inc. - Warrant
2383,PAVMZ,Comedy,PAVmed Inc. - Series Z Warrant
2384,PAYX,Children's|Comedy,"Paychex, Inc. - Common Stock"
2385,PBBI,Comedy|Romance,"PB Bancorp, Inc. - Common Stock"
2386,PBCT,Drama,"People's United Financial, Inc. - Common Stock"
2387,PBCTP,Comedy|Crime,"People's United Financial, Inc. - Perpetual Preferred Series A Fixed-to-floating Rate"
2388,PBHC,Drama|Romance,"Pathfinder Bancorp, Inc. - Common Stock"
2389,PBIP,Crime|Horror|Thriller,"Prudential Bancorp, Inc. - Common Stock"
2390,PBPB,Comedy,Potbelly Corporation - Common Stock
2391,PBSK,Crime|Thriller,"Poage Bankshares, Inc. - Common Stock"
2392,PBYI,Comedy|Drama,Puma Biotechnology Inc - Common Stock
2393,PCAR,Action|Sci-Fi,PACCAR Inc. - Common Stock
2394,PCB,Animation|Musical,Pacific City Financial Corporation - Common Stock
2395,PCH,Comedy,PotlatchDeltic Corporation - Common Stock
2396,PCMI,Comedy|Romance,"PCM, Inc. - Common Stock"
2397,PCOM,Drama,"Points International, Ltd. - Common Shares"
2398,PCRX,Drama,"Pacira Pharmaceuticals, Inc. - Common Stock"
2399,PCSB,Adventure|Children's|Fantasy,PCSB Financial Corporation - Common Stock
2400,PCTI,Children's|Drama,"PC-Tel, Inc. - Common Stock"
2401,PCTY,Western,Paylocity Holding Corporation - Common Stock
2402,PCYG,Action|War,"Park City Group, Inc. - Common Stock"
2403,PCYO,Action,Pure Cycle Corporation - Common Stock
2404,PDBC,Action|War,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF
2405,PDCE,Action|Adventure|Comedy|Romance,"PDC Energy, Inc. - Common Stock"
2406,PDCO,Action|Adventure|Comedy|Romance,"Patterson Companies, Inc. - Common Stock"
2407,PDD,Comedy|Sci-Fi,Pinduoduo Inc. - American Depositary Shares
2408,PDEX,Comedy|Sci-Fi,"Pro-Dex, Inc. - Common Stock"
2409,PDFS,Action|Drama,"PDF Solutions, Inc. - Common Stock"
2410,PDLB,Action|Drama,PDL Community Bancorp - Common Stock
2411,PDLI,Action|Drama,"PDL BioPharma, Inc. - Common Stock"
2412,PDP,Action|Drama,Invesco DWA Momentum ETF
2413,PDVW,Comedy|Mystery,"pdvWireless, Inc. - Common Stock"
2414,PEBK,Action|Adventure|Mystery,"Peoples Bancorp of North Carolina, Inc. - Common Stock"
2415,PEBO,Drama|Romance,Peoples Bancorp Inc. - Common Stock
2416,PEGA,Comedy,Pegasystems Inc. - Common Stock
2417,PEGI,Comedy|Drama,Pattern Energy Group Inc. - Class A Common Stock
2418,PEIX,Comedy,"Pacific Ethanol, Inc. - Common Stock"
2419,PENN,Drama|Thriller,"Penn National Gaming, Inc. - Common Stock"
2420,PEP,Drama,"PepsiCo, Inc. - Common Stock"
2421,PERI,Action|Adventure|Drama,Perion Network Ltd - Ordinary Shares
2422,PERY,Action|Adventure|Drama,Perry Ellis International Inc. - Common Stock
2423,PESI,Comedy,"Perma-Fix Environmental Services, Inc. - Common Stock"
2424,PETQ,Comedy|Romance,"PetIQ, Inc. - Class A Common Stock"
2425,PETS,Crime,"PetMed Express, Inc. - Common Stock"
2426,PETX,Comedy|Drama|Romance,"Aratana Therapeutics, Inc. - Common Stock"
2427,PETZ,Action|Drama|War,"TDH Holdings, Inc. - Common Shares"
2428,PETZC,Horror|Sci-Fi,Gabelli NextShares Trust - Gabelli Pet Parent Fund NextShares
2429,PEY,Adventure|Children's|Drama,Invesco High Yield Equity Dividend Achievers ETF
2430,PEZ,Adventure|Children's|Drama,Invesco DWA Consumer Cyclicals Momentum ETF
2431,PFBC,Comedy|Drama,Preferred Bank - Common Stock
2432,PFBI,Drama,"Premier Financial Bancorp, Inc. - Common Stock"
2433,PFF,Drama,iShares U.S. Preferred Stock ETF
2434,PFG,Drama,Principal Financial Group Inc - Common Stock
2435,PFI,Drama,Invesco DWA Financial Momentum ETF
2436,PFIE,Comedy,"Profire Energy, Inc. - Common Stock"
2437,PFIN,Drama,"P & F Industries, Inc. - Class A Common Stock"
2438,PFIS,Drama|Thriller,Peoples Financial Services Corp.  - Common Stock
2439,PFLT,Drama,PennantPark Floating Rate Capital Ltd. - Common Stock
2440,PFM,Drama,Invesco Dividend Achievers ETF
2441,PFMT,Drama|Western,Performant Financial Corporation - Common Stock
2442,PFPT,Drama,"Proofpoint, Inc. - Common Stock"
2443,PFSW,Drama|Romance,"PFSweb, Inc. - Common Stock"
2444,PGC,Comedy|Drama,Peapack-Gladstone Financial Corporation - Common Stock
2445,PGJ,Drama,Invesco Golden Dragon China ETF
2446,PGLC,Thriller,Pershing Gold Corporation - Common Stock
2447,PGNX,Comedy|Drama,Progenics Pharmaceuticals Inc. - Common Stock
2448,PHII,Horror|Sci-Fi,"PHI, Inc. - Voting Common Stock"
2449,PHIIK,Adventure|Children's,"PHI, Inc. - Non-Voting Common Stock"
2450,PHO,Adventure|Children's|Sci-Fi,Invesco Water Resources ETF
2451,PI,Horror,"Impinj, Inc. - Common Stock"
2452,PICO,Horror,PICO Holdings Inc. - Common Stock
2453,PID,Drama|Fantasy,Invesco International Dividend Achievers ETF
2454,PIE,Horror|Sci-Fi,Invesco DWA Emerging Markets Momentum ETF
2455,PIH,Horror|Sci-Fi,"1347 Property Insurance Holdings, Inc. - Common Stock"
2456,PIHPP,Horror|Sci-Fi,"1347 Property Insurance Holdings, Inc. - 8.00% Cumulative Series A Preferred Stock"
2457,PINC,Action|Comedy,"Premier, Inc. - Class A Common Stock"
2458,PIO,Comedy|Crime,Invesco Global Water ETF
2459,PIRS,Horror,"Pieris Pharmaceuticals, Inc. - Common Stock"
2460,PIXY,Horror,"ShiftPixy, Inc. - Common Stock"
2461,PIZ,Horror,Invesco DWA Developed Markets Momentum ETF
2462,PKBK,Horror,"Parke Bancorp, Inc. - Common Stock"
2463,PKOH,Comedy,Park-Ohio Holdings Corp. - Common Stock
2464,PKW,Horror,Invesco BuyBack Achievers ETF
2465,PLAB,Horror,"Photronics, Inc. - Common Stock"
2466,PLAY,Drama,"Dave & Buster's Entertainment, Inc. - Common Stock"
2467,PLBC,Mystery,Plumas Bancorp - Common Stock
2468,PLCE,Action|Comedy|Romance|Thriller,"Children's Place, Inc. (The) - Common Stock"
2469,PLLL,Comedy|Romance,Piedmont Lithium Limited - American Depositary Receipts
2470,PLPC,Adventure|Comedy,Preformed Line Products Company - Common Stock
2471,PLSE,Adventure|Comedy,"Pulse Biosciences, Inc - Common Stock"
2472,PLUG,Comedy,"Plug Power, Inc. - Common Stock"
2473,PLUS,Comedy,ePlus inc. - Common Stock
2474,PLW,Drama,Invesco 1-30 Laddered Treasury ETF
2475,PLXP,Action|Mystery|Thriller,PLx Pharma Inc. - Common Stock
2476,PLXS,Action|War,Plexus Corp. - Common Stock
2477,PLYA,Adventure,Playa Hotels & Resorts N.V. - Ordinary Shares
2478,PMBC,Comedy|Western,Pacific Mercantile Bancorp - Common Stock
2479,PMD,Drama|Thriller,Psychemedics Corporation - Common Stock
2480,PME,Drama,Pingtan Marine Enterprise Ltd. - Ordinary Shares
2481,PMOM,Drama|Romance,Principal Sustainable Momentum Index ETF
2482,PMPT,Comedy|Romance,iSectors Post-MPT Growth ETF
2483,PMTS,Comedy|Horror|Thriller,CPI Card Group Inc. - Common Stock
2484,PNBK,Comedy,Patriot National Bancorp Inc. - Common Stock
2485,PNFP,Comedy|Romance,"Pinnacle Financial Partners, Inc. - Common Stock"
2486,PNK,Drama,"Pinnacle Entertainment, Inc. - Common Stock"
2487,PNNT,Action|Comedy,PennantPark Investment Corporation - common stock
2488,PNQI,Drama|Horror|Thriller,Invesco Nasdaq Internet ETF
2489,PNRG,Drama,PrimeEnergy Corporation - Common Stock
2490,PNTR,Action|Thriller,Pointer Telocation Ltd. - Ordinary Shares
2491,PODD,Comedy|Romance,Insulet Corporation - Common Stock
2492,POLA,Comedy,"Polar Power, Inc. - Common Stock"
2493,POOL,Drama,Pool Corporation - Common Stock
2494,POPE,Documentary,Pope Resources - Limited Partnership
2495,POWI,Animation|Sci-Fi,"Power Integrations, Inc. - Common Stock"
2496,POWL,Comedy|Romance,"Powell Industries, Inc. - Common Stock"
2497,PPBI,Romance,Pacific Premier Bancorp Inc - Common Stock
2498,PPC,Comedy|Sci-Fi,Pilgrim's Pride Corporation - Common Stock
2499,PPH,Comedy,VanEck Vectors Pharmaceutical ETF
2500,PPIH,Comedy,"Perma-Pipe International Holdings, Inc. - Common Stock"
2501,PPSI,Drama,"Pioneer Power Solutions, Inc. - Common Stock"
2502,PRAA,Comedy|Romance,"PRA Group, Inc. - Common Stock"
2503,PRAH,Drama,"PRA Health Sciences, Inc. - Common Stock"
2504,PRAN,Comedy|Drama,Prana Biotechnology Ltd - American Depositary Shares
2505,PRCP,Thriller,"Perceptron, Inc. - Common Stock"
2506,PRFT,Comedy|Drama|Romance,"Perficient, Inc. - Common Stock"
2507,PRFZ,Comedy,Invesco FTSE RAFI US 1500 Small-Mid ETF
2508,PRGS,Drama,Progress Software Corporation - Common Stock
2509,PRGX,Comedy,"PRGX Global, Inc. - Common Stock"
2510,PRIM,Comedy|Romance,Primoris Services Corporation - Common Stock
2511,PRMW,Crime,Primo Water Corporation - Common Stock
2512,PRN,Drama,Invesco DWA Industrials Momentum ETF
2513,PROV,Horror,"Provident Financial Holdings, Inc. - Common Stock"
2514,PRPH,Horror,"ProPhase Labs, Inc. - Common Stock"
2515,PRPL,Horror,"Purple Innovation, Inc. - Common Stock"
2516,PRPLW,Horror,"Purple Innovation, Inc. - Warrants"
2517,PRPO,Horror,"Precipio, Inc. - Common Stock"
2518,PRQR,Comedy,ProQR Therapeutics N.V. - Ordinary Shares
2519,PRSC,Horror,The Providence Service Corporation - Common Stock
2520,PRSS,Drama,CafePress Inc. - Common Stock
2521,PRTA,Drama,Prothena Corporation plc - Ordinary Shares
2522,PRTH,Drama,"Priority Technology Holdings, Inc. - Common Stock"
2523,PRTHU,Drama|Thriller,"Priority Technology Holdings, Inc. - Unit"
2524,PRTHW,Action|Drama,"Priority Technology Holdings, Inc. - Warrant"
2525,PRTK,Action|Horror|Sci-Fi,"Paratek Pharmaceuticals, Inc.  - Common Stock"
2526,PRTO,Sci-Fi,"Proteon Therapeutics, Inc. - Common Stock"
2527,PRTS,Action|Sci-Fi|Thriller|Western,"U.S. Auto Parts Network, Inc. - Common Stock"
2528,PRVB,Action|Adventure|Sci-Fi,"Provention Bio, Inc. - Common Stock"
2529,PS,Action|Sci-Fi,"Pluralsight, Inc. - Class A Common Stock"
2530,PSAU,Action|Sci-Fi,Invesco Global Gold and Precious Metals ETF
2531,PSC,Action|Sci-Fi,Principal U.S. Small-Cap Multi-Factor Index ETF
2532,PSCC,Action|Sci-Fi,Invesco S&P SmallCap Consumer Staples ETF
2533,PSCD,Action|Sci-Fi,Invesco S&P SmallCap Consumer Discretionary ETF
2534,PSCE,Action,Invesco S&P SmallCap Energy ETF
2535,PSCF,Action,Invesco S&P SmallCap Financials ETF
2536,PSCH,Drama,Invesco S&P SmallCap Health Care ETF
2537,PSCI,Adventure,Invesco S&P SmallCap Industrials ETF
2538,PSCM,Documentary,Invesco S&P SmallCap Materials ETF
2539,PSCT,Comedy,Invesco S&P SmallCap Information Technology ETF
2540,PSCU,Action|Crime|Drama|Thriller,Invesco S&P SmallCap Utilities ETF
2541,PSDO,Drama,"Presidio, Inc. - Common Stock"
2542,PSEC,Comedy|Crime|Thriller,Prospect Capital Corporation - Common Stock
2543,PSET,Comedy,Principal Price Setters Index ETF
2544,PSL,Drama,Invesco DWA Consumer Staples Momentum ETF
2545,PSMT,Comedy,"PriceSmart, Inc. - Common Stock"
2546,PSTI,Drama,"Pluristem Therapeutics, Inc. - Common Stock"
2547,PTC,Drama,PTC Inc. - Common Stock
2548,PTCT,Horror,"PTC Therapeutics, Inc. - Common Stock"
2549,PTEN,Action|Sci-Fi,"Patterson-UTI Energy, Inc. - Common Stock"
2550,PTF,Horror|Thriller,Invesco DWA Technology Momentum ETF
2551,PTGX,Drama|Thriller,"Protagonist Therapeutics, Inc. - Common Stock"
2552,PTH,Comedy,Invesco DWA Healthcare Momentum ETF
2553,PTI,Horror|Sci-Fi|Thriller,"Proteostasis Therapeutics, Inc. - Common Stock"
2554,PTIE,Horror|Sci-Fi|Thriller,"Pain Therapeutics, Inc. - Common Stock"
2555,PTLA,Comedy,"Portola Pharmaceuticals, Inc. - Common Stock"
2556,PTNR,Comedy|Drama|Romance,"Partner Communications Company Ltd. - American Depositary Shares, each representing one ordinary share"
2557,PTSI,Drama,"P.A.M. Transportation Services, Inc. - Common Stock"
2558,PTVCA,Comedy|Romance,Protective Insurance Corporation - Class A (voting) Common Stock
2559,PTVCB,Animation|Children's,Protective Insurance Corporation - Class B (nonvoting) Common Stock
2560,PTX,Drama|Horror,"Pernix Therapeutics Holdings, Inc. - Common Stock"
2561,PUB,Crime|Thriller,People's Utah Bancorp - Common Stock
2562,PUI,Drama,Invesco DWA Utilities Momentum ETF
2563,PULM,Drama,"Pulmatrix, Inc. - Common Stock"
2564,PVAC,Drama,Penn Virginia Corporation - Common Stock
2565,PVAL,Musical,Principal Contrarian Value Index ETF
2566,PVBC,Animation|Children's,"Provident Bancorp, Inc. - Common Stock"
2567,PWOD,Comedy,"Penns Woods Bancorp, Inc. - Common Stock"
2568,PXI,Action|Crime,Invesco DWA Energy Momentum ETF
2569,PXLW,Drama|Romance,"Pixelworks, Inc. - Common Stock"
2570,PXS,Drama|Romance,Pyxis Tankers Inc. - Common Stock
2571,PXUS,Action|Sci-Fi|Thriller,Principal International Multi-Factor Index ETF
2572,PY,Comedy|Romance,Principal Shareholder Yield Index ETF
2573,PYDS,Drama,"Payment Data Systems, Inc. - Common Stock"
2574,PYPL,Comedy,"PayPal Holdings, Inc. - Common Stock"
2575,PYZ,Drama,Invesco DWA Basic Materials Momentum ETF
2576,PZZA,Drama,"Papa John's International, Inc. - Common Stock"
2577,QABA,Comedy|Drama,First Trust NASDAQ ABA Community Bank Index Fund
2578,QADA,Sci-Fi,QAD Inc. - Class A Common Stock
2579,QADB,Drama,QAD Inc. - Class B Common Stock
2580,QAT,Crime,iShares MSCI Qatar ETF
2581,QBAK,Comedy|Romance,Qualstar Corporation - Common Stock
2582,QCLN,Action|Comedy,First Trust NASDAQ Clean Edge Green Energy Index Fund
2583,QCOM,Mystery,QUALCOMM Incorporated - Common Stock
2584,QCRH,Comedy,"QCR Holdings, Inc. - Common Stock"
2585,QDEL,Drama|Romance,Quidel Corporation - Common Stock
2586,QIWI,Comedy|Crime|Thriller,QIWI plc - American Depositary Shares
2587,QLC,Comedy,FlexShares US Quality Large Cap Index Fund
2588,QLYS,Drama,"Qualys, Inc. - Common Stock"
2589,QNST,Comedy|Drama|Romance,"QuinStreet, Inc. - Common Stock"
2590,QQEW,Drama,First Trust NASDAQ-100 Equal Weighted Index Fund
2591,QQQ,Comedy|Romance,"Invesco QQQ Trust, Series 1"
2592,QQQC,Drama,Global X NASDAQ China Technology ETF
2593,QQQX,Comedy,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Shares of Beneficial Interest
2594,QQXT,Drama|Romance|Sci-Fi,First Trust NASDAQ-100 Ex-Technology Sector Index Fund
2595,QRHC,Documentary,Quest Resource Holding Corporation. - Common Stock
2596,QRTEA,Comedy|Drama,"Qurate Retail, Inc. - Series A Common Stock"
2597,QRTEB,Comedy|Romance,"Qurate Retail, Inc. - Series B Common Stock"
2598,QRVO,Comedy,"Qorvo, Inc. - Common Stock"
2599,QSII,Comedy,"Quality Systems, Inc. - Common Stock"
2600,QTEC,Action|Sci-Fi|Thriller,First Trust NASDAQ-100- Technology Index Fund
2601,QTNA,Comedy,"Quantenna Communications, Inc. - Common Stock"
2602,QTNT,Adventure|Sci-Fi,Quotient Limited - Ordinary Shares
2603,QTRH,Drama,Quarterhill Inc. - Common Shares
2604,QTRX,Documentary,Quanterix Corporation - Common Stock
2605,QUIK,Crime|Thriller,QuickLogic Corporation - Common Stock
2606,QUMU,Comedy|Horror,Qumu Corporation - Common Stock
2607,QURE,Drama,uniQure N.V. - Ordinary Shares
2608,QYLD,Thriller,Horizons NASDAQ-100 Covered Call ETF
2609,RADA,Drama,RADA Electronic Industries Ltd. - Ordinary Shares
2610,RAIL,Drama,"Freightcar America, Inc. - Common Stock"
2611,RAND,Drama,Rand Capital Corporation - Common Stock ($0.10 Par Value)
2612,RARE,Drama,Ultragenyx Pharmaceutical Inc. - Common Stock
2613,RARX,Action|Horror|Sci-Fi,"Ra Pharmaceuticals, Inc. - Common Stock"
2614,RAVE,Action|Horror|Sci-Fi,"Rave Restaurant Group, Inc. - Common Stock"
2615,RAVN,Adventure|Sci-Fi,"Raven Industries, Inc. - Common Stock"
2616,RBB,Action|Crime,RBB Bancorp - Common Stock
2617,RBBN,Action|Adventure|Horror|Thriller,Ribbon Communications Inc.  - Common Stock
2618,RBCAA,Comedy,"Republic Bancorp, Inc. - Class A Common Stock"
2619,RBCN,Drama,"Rubicon Technology, Inc. - Common Stock"
2620,RBNC,Drama|Romance,"Reliant Bancorp, Inc. - Common Stock"
2621,RCII,Drama|Romance,Rent-A-Center Inc. - Common Stock
2622,RCKT,Comedy|Fantasy,"Rocket Pharmaceuticals, Inc. - Common Stock"
2623,RCKY,Comedy,"Rocky Brands, Inc. - Common Stock"
2624,RCM,Drama,R1 RCM Inc. - Common Stock
2625,RCMT,Action,"RCM Technologies, Inc. - Common Stock"
2626,RCON,Comedy|Drama|Romance,"Recon Technology, Ltd. - Ordinary Shares"
2627,RDCM,Documentary|Drama,Radcom Ltd. - Ordinary Shares
2628,RDFN,Action|Adventure|Fantasy|Sci-Fi,Redfin Corporation - Common Stock
2629,RDHL,Comedy|Romance,Redhill Biopharma Ltd. - American Depositary Shares
2630,RDI,Drama,Reading International Inc - Class A Non-voting Common Stock
2631,RDIB,Comedy|Film-Noir|Thriller,Reading International Inc - Class B Voting Common Stock
2632,RDNT,Drama,"RadNet, Inc. - Common Stock"
2633,RDUS,Horror|Romance,"Radius Health, Inc. - Common Stock"
2634,RDVT,Horror,"Red Violet, Inc. - Common Stock "
2635,RDVY,Horror,First Trust Rising Dividend Achievers ETF
2636,RDWR,Horror,Radware Ltd. - Ordinary Shares
2637,RECN,Horror,"Resources Connection, Inc. - Common Stock"
2638,REDU,Horror,RISE Education Cayman Ltd - American Depositary Shares
2639,REFR,Drama,Research Frontiers Incorporated - Common Stock
2640,REGI,Action|Adventure|Sci-Fi,"Renewable Energy Group, Inc. - Common Stock"
2641,REGN,Action|Adventure|Sci-Fi,"Regeneron Pharmaceuticals, Inc. - Common Stock"
2642,REIS,Action|Adventure|Sci-Fi,"Reis, Inc - Common Stock"
2643,RELL,Action|Adventure|Sci-Fi,"Richardson Electronics, Ltd. - Common Stock"
2644,RELV,Horror,"Reliv' International, Inc. - Common Stock"
2645,REPH,Horror,"Recro Pharma, Inc. - Common Stock"
2646,REPL,Horror,"Replimune Group, Inc. - Common Stock"
2647,RESN,Horror,Resonant Inc. - Common Stock
2648,RETA,Horror,"Reata Pharmaceuticals, Inc. - Class A Common Stock"
2649,RETO,Horror,"ReTo Eco-Solutions, Inc. - Common Shares"
2650,RFAP,Horror,First Trust RiverFront Dynamic Asia Pacific ETF
2651,RFDI,Horror,First Trust RiverFront Dynamic Developed International ETF
2652,RFEM,Horror,First Trust RiverFront Dynamic Emerging Markets ETF
2653,RFEU,Horror,First Trust RiverFront Dynamic Europe ETF
2654,RFIL,Horror,"RF Industries, Ltd. - Common Stock"
2655,RGCO,Horror,RGC Resources Inc. - Common Stock
2656,RGEN,Horror|Sci-Fi,Repligen Corporation - Common Stock
2657,RGLD,Comedy|Horror|Musical|Sci-Fi,"Royal Gold, Inc. - Common Stock"
2658,RGLS,Sci-Fi,Regulus Therapeutics Inc. - Common Stock
2659,RGNX,Comedy|Documentary,REGENXBIO Inc. - Common Stock
2660,RGSE,Sci-Fi,"Real Goods Solar, Inc. - Class A Common Stock"
2661,RIBT,Sci-Fi,RiceBran Technologies - Common Stock
2662,RIBTW,Action|Sci-Fi|War,RiceBran Technologies - Warrant
2663,RICK,Sci-Fi,"RCI Hospitality Holdings, Inc. - Common Stock"
2664,RIGL,Horror|Sci-Fi,"Rigel Pharmaceuticals, Inc. - Common Stock"
2665,RILY,Sci-Fi,"B. Riley Financial, Inc. - Common Stock"
2666,RILYG,Sci-Fi,"B. Riley Financial, Inc. - 7.25% Senior Notes due 2027"
2667,RILYH,Sci-Fi,"B. Riley Financial, Inc. - 7.375% Senior Notes Due 2023"
2668,RILYL,Horror|Sci-Fi,"B. Riley Financial, Inc. - 7.50% Senior Notes"
2669,RILYZ,War,"B. Riley Financial, Inc. - 7.50% Senior Notes Due 2027"
2670,RING,War,iShares MSCI Global Gold Miners ETF
2671,RIOT,Comedy|Romance,"Riot Blockchain, Inc - Common Stock"
2672,RIVE,Drama|Sci-Fi|Thriller,Riverview Financial Corporation - Common Stock
2673,RKDA,Drama,"Arcadia Biosciences, Inc. - Common Stock"
2674,RLJE,Drama,"RLJ Entertainment, Inc. - Common Stock"
